,Genre,Energy_Mean,RMSE_Mean,ZCR_Mean,CQT_Mean,Spectral_Contrast_Mean,Chromagram_Mean,Tempo_Mean,STFT_Mean,Autocorrelation_Mean,STFT_Mean,Spectral_Centroid_Mean,Rolloff_Mean,Energy_Var,RMSE_Var,ZCR_Var,CQT_Var,Spectral_Contrast_Var,Chromagram_Var,Tempo_Var,STFT_Var,Autocorrelation_Var,STFT_Var,Spectral_Centroid_Var,Rolloff_Var,MFCCS0,MFCCS1,MFCCS2,MFCCS3,MFCCS4,MFCCS5,MFCCS6,MFCCS7,MFCCS8,MFCCS9,MFCCS10,MFCCS11,MFCCS12
45,Classical,37.957774359801746,0.11337101,2238,0.010122968,23.883181510474788,0.22434257751878628,63.02400914634146,5.411666e-07,7.68222590518884,5.411666e-07,804.3925865645732,1106.7238206129807,2709.919384829251,0.005781054,2238,0.25003234,43.8536599329797,0.0330037412455607,63.02400914634146,14.403817,352365.0639447297,14.403817,39742.38463762176,167314.39963392253,3030,681,358,78,40,45,39,21,22,35,24,28,29
46,Classical,34.916026636172596,0.13028719,2476,0.0014100544,24.718557439208404,0.17066354053573052,129.19921875,0.0004093214,110.02140073386346,0.0004093214,1490.2784475121741,2895.884540264423,79.03686973012724,0.00025570943,2476,0.21558532,57.42778711479799,0.05420728926514239,129.19921875,13.193448,500988.5272209765,13.193448,265087.58885821665,5203580.351709755,2281,319,199,195,636,196,78,88,112,127,186,127,47
47,Classical,30.3357354113754,0.11440053,2613,0.00980525,25.12505276411043,0.24250348859218898,198.76802884615384,3.9817383e-05,24.51366667698171,3.9817383e-05,1009.2466632518823,1615.321514423077,612.5999413901882,0.0019538617,2613,0.19156682,46.12332895987256,0.024525391353951403,198.76802884615384,11.534769,222902.18342704477,11.534769,54944.67340610692,436596.3162453217,3281,495,297,49,46,44,46,46,71,68,37,61,46
48,Classical,18.187727200020184,0.08277917,3372,0.0042715236,25.45561460110186,0.22087780069484556,129.19921875,1.252684e-05,-14.237364450716232,1.252684e-05,1223.6391072196486,2335.7727989783652,514.0126463407569,0.0021292008,3372,0.10610025,50.37548106127176,0.03454633049354142,129.19921875,6.82679,52903.22522297326,6.82679,75383.03720187629,829052.9656897283,5472,674,281,123,61,62,54,35,26,52,66,53,51
49,Classical,20.629462192013325,0.09259971,3048,0.0037570042,25.19012053234014,0.22272533307265815,129.19921875,1.0360345e-05,-19.60536363559757,1.0360345e-05,1038.2408186625546,1684.3105844350962,310.0139667648504,0.0017795584,3048,0.11408689,41.910420048321456,0.033726759341006815,129.19921875,7.883322,67019.31121277485,7.883322,51305.580518271076,307062.39964415337,4183,565,270,75,48,39,49,55,54,58,39,68,88
50,Classical,18.001594069081133,0.080216475,2084,0.0069433507,24.874072029969046,0.2051349151312888,129.19921875,2.1345504e-05,8.970487115950124,2.1345504e-05,793.3626994597448,1106.806640625,689.7957488299735,0.0024592776,2084,0.12933366,37.393352615701474,0.041252999927412284,129.19921875,6.899263,105110.16780178472,6.899263,77823.30591901806,550701.3675653017,2669,527,352,74,58,39,38,45,36,50,35,34,31
51,Classical,16.23871650488473,0.08045117,3191,0.0028629976,24.537017644371225,0.22739846080029194,143.5546875,3.5905302e-06,-8.127385736061541,3.5905302e-06,1122.9808532496954,1873.719951923077,265.3618159881713,0.0015638529,3191,0.092921995,43.531203217598645,0.03162327335899144,143.5546875,6.1829705,39154.62383286796,6.1829705,72874.6489278092,608515.9452781169,4868,580,343,79,55,57,63,66,84,77,70,90,47
52,Classical,0.12074300622692613,0.007572299,2912,0.0011732552,22.79768854548806,0.19012814204402637,117.45383522727273,2.1669253e-05,0.35877173070842483,2.1669253e-05,821.778807220415,1142.4192457932693,0.0021476509985636763,2.0086936e-06,2912,0.0010317039,45.14849838118788,0.047184622936219875,117.45383522727273,0.045978587,1.3110614739878446,0.045978587,12731.958219445334,83063.15246220877,460,484,287,165,77,25,38,21,34,25,30,16,32
53,Classical,0.0187263033065257,0.0029908926,2672,0.00024771117,21.619637078731362,0.221312544139892,123.046875,3.1043658e-06,0.12252176379794047,3.1043658e-06,1046.9887728763797,1184.8230919471155,6.0286927656933276e-05,3.2485687e-07,2672,0.00013741163,35.32328280070681,0.034354091139661695,123.046875,0.007376811,0.04140630091645596,0.007376811,6286.6740422307485,32783.630213935,159,116,43,28,23,21,22,19,24,21,25,18,23
54,Classical,10.641785693715,0.068420604,3957,0.012395961,26.994869465817505,0.23575802086047487,129.19921875,7.5590644e-05,3.8971149331254176,7.5590644e-05,1322.3798170429693,2443.8529146634614,41.646064227700535,0.0005244249,3957,0.044730905,84.79172622450122,0.027751488933285218,129.19921875,3.9897635,18512.249535390547,3.9897635,33272.909593064796,287969.4975521437,941,147,110,106,173,86,121,88,57,116,100,57,51
55,Classical,17.07829177174405,0.089615785,4419,0.00044813828,29.415941992684953,0.10543165813926049,135.99917763157896,0.00013601728,-10.34136633264708,0.00013601728,1355.0471640370154,2133.277869591346,56.894452882921826,0.00045628625,4419,0.051295705,94.07395659336308,0.07221749879533944,135.99917763157896,6.5090566,115998.44523957903,6.5090566,11666.302729738807,106952.43486765571,505,67,71,37,29,44,25,21,29,33,14,17,16
56,Classical,3.839207449287836,0.04088367,3608,0.0019089353,23.593845172510058,0.21659503384645956,123.046875,3.582021e-05,-6.414517105755195,3.582021e-05,948.2547491386968,1315.347430889423,10.93137948171109,0.00025389472,3608,0.02449674,31.77608704945582,0.036419924646384355,123.046875,1.4881183,1657.7420562212938,1.4881183,6525.001779825358,40912.770758578066,950,45,62,18,15,32,20,16,20,27,29,64,17
57,Classical,1.1988137965407302,0.023244439,1902,0.000697668,20.00577502192217,0.20363296030072972,117.45383522727273,0.00021564563,4.656377701726508,0.00021564563,758.3182740713057,586.8626051682693,0.9104021109208482,6.764935e-05,1902,0.00944445,42.157971646265295,0.041866950812494766,117.45383522727273,0.4649324,500.4545041305668,0.4649324,17291.746990444575,152500.84165652122,422,126,53,18,34,34,40,26,17,13,8,11,15
58,Classical,24.22096434814962,0.09671318,6160,0.0070139323,27.431969738309586,0.19856348371147803,135.99917763157896,0.00010890063,-42.18832280607303,0.00010890063,1675.9157596512252,2884.6210186298076,811.9336191633585,0.0026348257,6160,0.091012955,81.0521633207025,0.04390587626969492,135.99917763157896,9.206713,172326.539922971,9.206713,29442.53778503883,49336.525702617575,370,305,128,244,82,100,143,157,73,105,187,93,63
59,Classical,3.493980873427131,0.034314893,4749,0.0027462083,23.41851626973596,0.21922735271044588,135.99917763157896,4.1899228e-05,-0.6706207596551409,4.1899228e-05,1699.5002438284923,2880.3143780048076,18.965398743002687,0.0005400707,4749,0.013445414,57.11326349603879,0.0352727011569031,135.99917763157896,1.3164309,1077.0173396632274,1.3164309,316638.4219327284,1524055.6525837034,5041,926,162,131,380,112,144,68,155,114,114,48,53
60,Classical,7.508278323515381,0.058900446,4669,0.0050578085,24.14027118613265,0.21286595682065254,151.99908088235293,7.447729e-05,-7.562822074621449,7.447729e-05,1306.2143711860597,2306.868614783654,21.136178196064574,0.0003110725,4669,0.03441671,48.08544576402382,0.038021417760161415,151.99908088235293,2.913101,4925.430963118845,2.913101,11897.955313926506,77112.5616619573,1126,81,46,54,82,31,40,19,34,31,36,24,39
61,Classical,1.6742306410816405,0.02768028,3001,0.00019162177,23.438119857607997,0.22573214129183988,129.19921875,2.0344482e-05,-0.6289872719907994,2.0344482e-05,902.1331054456045,1378.9532001201924,1.0504720068455156,6.234588e-05,3001,0.00919466,33.209436346825285,0.03237833372113417,129.19921875,0.6372939,619.5180997715437,0.6372939,21984.114957005942,234802.7102911966,492,45,52,22,79,24,40,14,21,23,14,26,37
62,Classical,14.79544446102485,0.07839488,3000,0.009877203,24.180568665104868,0.2657914933870297,151.99908088235293,0.00038169735,22.697334262509404,0.00038169735,1022.3408522291091,1809.2031625600962,141.98690999739534,0.0010948309,3000,0.1285747,67.50285425912844,0.012688215376425897,151.99908088235293,5.600889,24464.586135845817,5.600889,95723.14419953334,346921.65916152956,5274,229,213,317,787,120,125,78,234,189,119,217,136
63,Classical,1.2754179207971315,0.021886397,3471,0.0027859097,22.36815861858127,0.21849351550193197,83.35433467741936,3.5981397e-05,0.7993219963429912,3.5981397e-05,970.023712522611,1435.6020883413462,2.2416230860723485,0.00014837015,3471,0.007683099,34.090752210712395,0.03559391701694035,83.35433467741936,0.47821775,114.63009378626948,0.47821775,53163.7700863808,308547.15278106334,5116,607,378,97,99,48,41,31,39,29,42,28,24
