,Genre,Energy_Mean,RMSE_Mean,ZCR_Mean,CQT_Mean,Spectral_Contrast_Mean,Chromagram_Mean,Tempo_Mean,STFT_Mean,Autocorrelation_Mean,STFT_Mean,Spectral_Centroid_Mean,Rolloff_Mean,Energy_Var,RMSE_Var,ZCR_Var,CQT_Var,Spectral_Contrast_Var,Chromagram_Var,Tempo_Var,STFT_Var,Autocorrelation_Var,STFT_Var,Spectral_Centroid_Var,Rolloff_Var,MFCCS0,MFCCS1,MFCCS2,MFCCS3,MFCCS4,MFCCS5,MFCCS6,MFCCS7,MFCCS8,MFCCS9,MFCCS10,MFCCS11,MFCCS12
44,Classical,27.805580360046875,0.09582495,8127,0.0027267283,24.724338859746528,0.21384811723721334,143.5546875,3.4395978e-06,74.43156479487621,3.4395978e-06,1002.8183346048088,1605.2977949173435,1787.620282562094,0.0043952335,8127,0.18907157,47.70810449515554,0.03760231608743238,143.5546875,10.433624,2390830.176094007,10.433624,138283.24167672262,730042.078930648,4718,727,321,85,64,56,57,57,43,59,46,41,32
45,Classical,35.672995590948965,0.11180972,8687,0.0013523325,25.35081134343345,0.2194356379856856,129.19921875,7.925037e-06,88.47935267958815,7.925037e-06,936.4930169605112,1373.4536438696346,2041.110217131367,0.0049248156,8687,0.219075,48.201959353714464,0.03518133411514847,129.19921875,13.391339,2982384.942826541,13.391339,171492.2876069961,525480.9498158282,4687,716,475,98,66,58,49,33,32,48,46,45,61
46,Classical,42.96414183063239,0.13712732,8416,0.005275834,24.769848253691126,0.16971277524815934,129.19921875,0.00041190255,330.44072994936994,0.00041190255,1305.754449574878,2244.299344728828,744.9260585896759,0.0022352177,8416,0.23816055,58.204705676058126,0.0545309072509011,129.19921875,16.120884,5636482.052917945,16.120884,506596.56724493107,4485167.184531204,6051,789,937,265,612,266,106,101,113,123,196,81,68
47,Classical,31.71817238436789,0.11174158,8488,0.0063473154,25.332068545650873,0.23239341728482543,135.99917763157896,6.5669665e-06,61.566110942053434,6.5669665e-06,987.4381285825574,1584.913695439385,940.7931436057733,0.0030086206,8488,0.20587252,46.03985947606218,0.029326632936014327,135.99917763157896,11.939336,2762388.5989266224,11.939336,95277.85615505691,566353.2055201234,4319,636,343,80,62,51,43,55,74,65,37,53,44
48,Classical,20.020982270587613,0.08434258,11624,0.0022048794,25.245882813112715,0.2249076816574179,129.19921875,1.7413121e-06,-31.30735314536891,1.7413121e-06,1307.9134825284555,2444.693028567285,763.2257121285547,0.0026749496,11624,0.12309859,48.83208798466448,0.0327498680648189,129.19921875,7.5213976,721413.570234412,7.5213976,168060.1978340897,1024761.7801365036,5208,687,242,112,62,69,41,40,29,42,52,37,43
49,Classical,17.854131719276477,0.082018,11149,0.0028297147,24.96597302700922,0.23195415811244982,129.19921875,2.6740058e-06,33.02860303975314,2.6740058e-06,1225.8272391350558,2014.1288881235498,381.23242104604117,0.002001999,11149,0.10872082,47.061934251496524,0.02953060186767795,129.19921875,6.785214,666559.283379669,6.785214,191969.6373022688,743732.992782712,5047,762,294,92,64,58,67,60,66,85,52,49,58
50,Classical,20.581344859315347,0.088991165,7289,0.005923318,25.035412730899637,0.21326470726013144,129.19921875,2.4557119e-06,75.73970011863634,2.4557119e-06,870.4335508196914,1208.9569587441995,481.4159761622946,0.0021322633,7289,0.138218,41.72849389174516,0.037851497970583764,129.19921875,7.6636977,1594419.6582766224,7.6636977,162180.068673205,606602.2775766227,2964,497,336,122,82,58,45,49,48,52,51,32,39
51,Classical,17.69425918570791,0.07834376,10028,0.0032839614,24.280334728835467,0.22821538934004323,143.5546875,5.942072e-06,18.085978741058465,5.942072e-06,1107.618857058951,1648.3891816814096,506.9665788779535,0.0025032887,10028,0.10574131,43.79781666649736,0.03125106940170581,143.5546875,6.614677,672686.085922256,6.614677,308132.1094690056,765030.1430878285,6529,934,442,126,114,75,87,52,55,64,73,75,45
52,Classical,0.16285590860146726,0.0077373027,9059,0.00018914073,22.583856003494642,0.19072447202069315,117.45383522727273,7.2652683e-06,1.3981452702444477,7.2652683e-06,850.8757953754234,944.7880224949246,0.024666175051809406,1.9812082e-05,9059,0.0010059703,44.53459089536897,0.046957509105761165,117.45383522727273,0.061716996,39.63852877263053,0.061716996,39673.841740006086,212844.84073294216,3217,1606,444,379,91,20,23,18,16,16,19,12,22
53,Classical,0.017180487051419085,0.0026960005,8103,0.000106878324,21.218724097029096,0.22406986201643744,123.046875,4.4423427e-06,0.41024179741601585,4.4423427e-06,1043.38762384067,1014.4836567394142,0.0001653603141851411,1.1287065e-06,8103,0.000120788936,40.37881730150995,0.033126030269268025,123.046875,0.006790272,0.3584616099615589,0.006790272,14979.845153015129,203836.11314664216,2640,1723,48,29,29,17,22,18,17,21,16,18,19
54,Classical,10.881028296932245,0.06532628,16490,0.00080680527,25.78881522969116,0.23832865245222196,117.45383522727273,7.56362e-05,-4.653931011628067,7.56362e-05,1579.2463572735314,2779.756663736224,67.1442237415479,0.0010472453,16490,0.041916292,98.61928578249412,0.02653278675364133,117.45383522727273,4.103562,190357.19613957097,4.103562,239485.73976748384,1419387.7601955058,5283,1528,316,164,444,101,280,153,188,155,175,88,168
55,Classical,20.04847454733925,0.09084662,15316,0.0045396173,28.056529547543743,0.15209239280413425,123.046875,0.0001266555,32.03149195060405,0.0001266555,1405.5993131334446,2238.3290018670245,229.37906055242127,0.0015508403,15316,0.062039316,91.33233267214632,0.06020123738444627,123.046875,7.514615,597184.3790369809,7.514615,47713.93716694804,352095.30514819216,2166,560,94,56,69,68,44,44,55,75,58,28,42
56,Classical,3.5985117960908237,0.037928324,12436,0.00096131704,23.807546670813295,0.21453798888213527,123.046875,4.6077435e-05,-14.212744666532833,4.6077435e-05,988.3685095165843,1372.529364849188,12.552408159020615,0.00031938567,12436,0.018938258,31.826986666432788,0.037306784659742145,123.046875,1.3480842,14806.40632287062,1.3480842,24531.906449467977,147494.9422654816,2365,357,134,35,69,29,24,20,21,29,53,63,36
57,Classical,27.29162559602518,0.08384228,6580,0.001255563,22.03595806298962,0.19354129660629457,95.703125,0.00025744535,155.88295978962688,0.00025744535,718.2816718271823,690.5113698158352,1859.6495150160554,0.006334108,6580,0.16868526,49.47415775458351,0.04587509984128766,95.703125,10.257424,2203408.9395037172,10.257424,78823.20782617391,326386.3827920701,1359,694,216,123,94,77,61,36,46,35,19,17,14
58,Classical,12.362112535699303,0.058380622,19248,0.00078273664,25.462972219277546,0.20814706954299247,117.45383522727273,5.9181093e-05,-40.49620341528583,5.9181093e-05,1708.7753602509047,2463.4533946309457,404.52731408695007,0.0026294482,19248,0.039608244,84.02872878935143,0.040008130773997994,117.45383522727273,4.6258717,283629.81264192617,4.6258717,122718.55599796608,1005448.1903401398,6822,2396,213,154,401,158,136,85,90,124,151,84,66
59,Classical,2.5432333471555713,0.028461995,15231,0.0013976494,23.097524518725272,0.22086550371185398,135.99917763157896,3.7200152e-05,-6.663508948552751,3.7200152e-05,1709.650313184745,2803.4381910709108,9.862746970936298,0.00043185378,15231,0.01235304,55.149404644170595,0.034551762603442344,135.99917763157896,0.9527329,7072.774067801385,0.9527329,381749.7347799743,1981992.4535155224,9502,1319,299,185,325,124,150,126,188,147,167,57,68
60,Classical,13.59042835900339,0.07516674,15753,0.0010510718,24.507697515718906,0.22314408329108126,129.19921875,7.725332e-05,-26.785751206133888,7.725332e-05,1290.5578717934238,2238.728690092082,116.30030244876653,0.0009899037,15753,0.052348312,45.718693511321526,0.03354005142551632,129.19921875,5.09229,163830.6235149895,5.09229,35253.23046398316,182754.83093636826,2252,371,83,42,70,31,42,23,27,29,29,26,36
61,Classical,1.1200590851562184,0.022102926,10426,0.0006993559,23.476102176000413,0.21423087273650257,117.45383522727273,8.512009e-06,0.8644885194701366,8.512009e-06,970.1423703569891,1526.9589028059745,0.7241643688658236,5.953068e-05,10426,0.006114725,29.492846022369925,0.03743846649988978,117.45383522727273,0.41954008,2226.164691172769,0.41954008,25818.530990633706,261533.31392306573,1038,140,86,56,56,33,39,21,45,33,25,30,27
62,Classical,21.94887537972949,0.08965255,10924,0.0058274707,24.95704326393053,0.25531950328295777,151.99908088235293,0.00023246338,106.21406994578273,0.00023246338,1155.0716755334006,1919.3777982707365,816.7820388435107,0.0027891707,10924,0.14100885,81.5144601412477,0.018145284576677044,151.99908088235293,8.365202,429013.5945064079,8.365202,244021.9491820474,1678823.255682072,4921,1275,404,480,426,285,190,129,166,157,219,258,143
63,Classical,1.5065038747000954,0.02310829,12561,0.0011107445,23.07889157839235,0.22091332393599933,161.4990234375,3.607712e-05,-1.7877591025860242,3.607712e-05,1163.834156833138,1788.5798266205047,2.772140855419105,0.00020198592,12561,0.008376538,45.19988388647785,0.03453063664088156,161.4990234375,0.56783444,1745.5419689947678,0.56783444,117015.37182864467,803855.1701501735,9306,1541,625,162,170,257,114,108,112,146,227,174,95
