,Genre,RMSE_Mean
668,Electronic,82.79204517059848
669,Electronic,116.22202113300689
670,Electronic,6.252574544734521
671,Electronic,21.29550860939426
672,Electronic,52.770276140914596
673,Electronic,12.617810979757047
674,Electronic,6.471860202725139
675,Electronic,19.151856056639573
676,Electronic,7.552780032437835
677,Electronic,30.08478229174981
678,Electronic,15.357509286382617
679,Electronic,19.457859455432608
680,Electronic,67.19539644307044
681,Electronic,0.4641682036048805
682,Electronic,19.03822919242528
683,Electronic,66.43853388478878
684,Electronic,31.642227929376233
685,Electronic,14.399520170055185
686,Electronic,20.740302415481246
687,Electronic,19.3800472887887
688,Electronic,13.4169327756618
689,Electronic,124.71244490661985
690,Electronic,4.467189125810599
691,Electronic,3.2411627917269668
692,Electronic,96.87449381900706
693,Electronic,51.54448120764003
694,Electronic,169.68146665816883
695,Electronic,46.57967201112554
696,Electronic,209.3112294167639
697,Electronic,135.6338403793289
698,Electronic,12.247421947324987
699,Electronic,40.46594062591777
700,Electronic,45.21943797680133
701,Electronic,48.56717421466421
702,Electronic,79.49043941956323
703,Electronic,68.85051364156948
704,Electronic,11.925030605838401
705,Electronic,12.01988316187305
706,Electronic,22.9373516056179
707,Electronic,11.697594784158486
708,Electronic,27.827469990881564
709,Electronic,30.54661678278473
710,Electronic,10.261330640087799
711,Electronic,5.326574197860516
712,Electronic,18.83961223618736
713,Electronic,20.39602305543022
714,Electronic,1.6309395792342594
715,Electronic,4.305305114374484
716,Electronic,105.01493454961101
717,Electronic,50.996391024190594
718,Electronic,146.77102271219945
719,Electronic,85.2898995539863
720,Electronic,2.4056951694956203
721,Electronic,8.928424190049666
722,Electronic,35.653865793437554
723,Electronic,12.955239677416477
724,Electronic,29.161224799741063
725,Electronic,92.97745555290771
726,Electronic,11.115592256738966
727,Electronic,6.951452154771199
728,Electronic,16.818869621739253
729,Electronic,3.4349413738845844
730,Electronic,3.5442602890579646
731,Electronic,20.281687142058892
732,Electronic,8.510654841320164
733,Electronic,29.37862877625361
734,Electronic,18.002983642352586
735,Electronic,29.288598479149197
736,Electronic,11.793539197641406
737,Electronic,46.968809949751396
738,Electronic,16.152565420144683
739,Electronic,23.70993904710283
740,Electronic,0.5756036669733579
741,Electronic,8.127339133169784
742,Electronic,10.215180766231382
743,Electronic,5.64761906300645
744,Electronic,22.511185708123598
745,Electronic,17.639352400319414
746,Electronic,30.602564471189325
747,Electronic,25.252363266793893
748,Electronic,79.27951950147465
749,Electronic,66.824314442282
750,Electronic,36.52286232531145
751,Electronic,15.643866705395265
752,Electronic,35.32408707993874
753,Electronic,107.11750526626092
754,Electronic,97.56076584129082
755,Electronic,104.70837648328875
756,Electronic,87.28290983495877
757,Electronic,75.2586771217643
758,Electronic,121.2681415300452
759,Electronic,147.51833632893468
760,Electronic,68.75244843228901
761,Electronic,42.520041948889464
762,Electronic,9.480104086834809
763,Electronic,52.16359135284138
764,Electronic,39.86744343265159
765,Electronic,29.12178419951527
766,Electronic,8.979026999939041
767,Electronic,13.547577718118585
768,Electronic,26.85190544826412
769,Electronic,97.10447450892786
770,Electronic,9.863216132080703
771,Electronic,45.746773912323235
772,Electronic,61.276492808422205
773,Electronic,40.45467249903175
774,Electronic,20.293358923113647
775,Electronic,8.531828976354799
776,Electronic,23.54117539783786
777,Electronic,42.26432497918992
778,Electronic,22.20613792070761
779,Electronic,18.662717369545884
780,Electronic,1.6872443498907965
781,Electronic,360.09138527487136
782,Electronic,11.235720734710243
783,Electronic,43.07462846041392
784,Electronic,25.184023882014877
785,Electronic,34.52054243745911
786,Electronic,7.334602617793393
787,Electronic,26.64127504088935
788,Electronic,189.03403391730797
789,Electronic,33.35782709010078
790,Electronic,129.62289103482442
791,Electronic,53.484934613937945
792,Electronic,23.494308382784887
793,Electronic,24.622955374144553
794,Electronic,56.42983200148284
795,Electronic,34.41747491501845
796,Electronic,56.19269232250439
797,Electronic,45.375462294734724
798,Electronic,35.482521515207
799,Electronic,45.09716794542913
800,Electronic,36.64185879267476
801,Electronic,40.69200429666461
802,Electronic,48.5113394028716
803,Electronic,44.00866059056386
804,Electronic,9.540553171697406
805,Electronic,20.28708199514244
806,Electronic,41.4876644484766
807,Electronic,45.98072359266453
808,Electronic,22.245641402566275
809,Electronic,21.41429996342049
810,Electronic,44.573426337458116
811,Electronic,41.221203835196214
812,Electronic,25.56177073613904
813,Electronic,59.81724343112773
814,Electronic,21.582470006439966
815,Electronic,39.219339442023525
816,Electronic,42.8248613079948
817,Electronic,61.64998584679993
818,Electronic,19.811435763303194
819,Electronic,36.8441485571753
820,Electronic,75.23828750721464
821,Electronic,1.4329463589499036
822,Electronic,52.213218736646816
823,Electronic,8.401306432000657
824,Electronic,103.17865907107378
825,Electronic,6.8129183624060365
826,Electronic,14.223891788730565
827,Electronic,52.43039452673876
828,Electronic,117.46918834777478
829,Electronic,38.599227321110355
830,Electronic,24.103616814831145
831,Electronic,37.053422739547464
832,Electronic,37.822035853158724
833,Electronic,20.055547844450537
834,Electronic,3.0970928823925226
835,Electronic,69.668242605698
836,Electronic,17.612257837255175
837,Electronic,16.440361814114347
838,Electronic,8.669702860882287
839,Electronic,97.90237155477288
840,Electronic,170.61738715994443
841,Electronic,21.902664457957293
842,Electronic,118.13691538296575
843,Electronic,114.08445803476492
844,Electronic,16.572931348560402
845,Electronic,18.743245384115824
846,Electronic,114.82858717103714
847,Electronic,40.7940269986227
848,Electronic,73.48171928152291
849,Electronic,30.159702041883385
850,Electronic,59.13363711137208
851,Electronic,110.33848454461004
852,Electronic,151.75141703662163
853,Electronic,42.18480663955333
854,Electronic,36.95149372630007
855,Electronic,22.349432752573605
856,Electronic,26.656328780710105
857,Electronic,22.504444812447282
858,Electronic,23.308844181184224
859,Electronic,47.96245180463842
860,Electronic,36.240198016701655
861,Electronic,8.951543652679058
862,Electronic,32.768816539809194
863,Electronic,221.7883003471496
864,Electronic,52.887602817557315
865,Electronic,228.88204117457607
866,Electronic,39.55425388394788
867,Electronic,178.82588645919182
868,Electronic,57.40343757505593
869,Electronic,209.52172540594432
870,Electronic,100.37053831968578
871,Electronic,19.040183409136663
872,Electronic,25.487241132900458
873,Electronic,17.90731940889814
874,Electronic,21.6074768617553
875,Electronic,6.8501480016296314
876,Electronic,17.853504134516996
877,Electronic,12.263950588088003
878,Electronic,17.342292916406542
879,Electronic,13.371866745623453
880,Electronic,5.248321183781637
881,Electronic,14.643197134919356
882,Electronic,7.01632611482217
883,Electronic,12.329291958638201
884,Electronic,1.0444105605324179
885,Electronic,24.039276792595196
886,Electronic,2.8020231128675075
887,Electronic,44.04963939772863
888,Electronic,3.318883863046703
889,Electronic,5.374666902674098
890,Electronic,23.374557377347788
891,Electronic,42.334994864891
892,Electronic,19.539988301116818
893,Electronic,6.023943274491346
894,Electronic,10.78021120315522
895,Electronic,10.894826674171407
896,Electronic,41.96286252407344
897,Electronic,63.93910487598863
898,Electronic,31.53792870766363
899,Electronic,70.98881419173102
900,Electronic,9.90199516324408
901,Electronic,150.24285769298794
902,Electronic,137.83278677536364
903,Electronic,78.21848277347199
904,Electronic,93.60548112778199
905,Electronic,46.708233736961006
906,Electronic,38.81761395989091
907,Electronic,91.1091639091763
908,Electronic,12.65647230570873
909,Electronic,50.165497190258996
910,Electronic,4.79447022965898
911,Electronic,11.565469781975874
912,Electronic,15.466890955508264
913,Electronic,27.276873200936194
914,Electronic,65.80062151660653
915,Electronic,20.976058501078143
916,Electronic,35.087252150888894
917,Electronic,65.66627230877735
918,Electronic,18.681116010346233
919,Electronic,38.51579487059606
920,Electronic,59.14389798676412
921,Electronic,75.89977355195737
922,Electronic,67.05554607750118
923,Electronic,53.152876960284665
924,Electronic,49.027668710880235
925,Electronic,61.131325190690326
926,Electronic,24.92143622881339
927,Electronic,49.63044604845255
