,Genre,Energy_Mean,RMSE_Mean,ZCR_Mean,CQT_Mean,Spectral_Contrast_Mean,Chromagram_Mean,Tempo_Mean,STFT_Mean,Autocorrelation_Mean,STFT_Mean,Spectral_Centroid_Mean,Rolloff_Mean,Energy_Var,RMSE_Var,ZCR_Var,CQT_Var,Spectral_Contrast_Var,Chromagram_Var,Tempo_Var,STFT_Var,Autocorrelation_Var,STFT_Var,Spectral_Centroid_Var,Rolloff_Var,MFCCS0,MFCCS1,MFCCS2,MFCCS3,MFCCS4,MFCCS5,MFCCS6,MFCCS7,MFCCS8,MFCCS9,MFCCS10,MFCCS11,MFCCS12
10,Blues,60.49571850045312,0.14279545843601227,41735,(-0.0020273572503880506+0.001767481873029054j),21.09467394314581,0.26015312580642896,161.4990234375,(-1.0355151061958168e-05-9.217628189617244e-07j),510.6048889160156,(-1.0355151061958168e-05-9.217628189617244e-07j),1409.9552556449528,2708.2291251268853,7483.57506678708,0.009214714169502258,41735,0.24455416465611277,67.80984525580293,0.015653684466477674,161.4990234375,22.721019744873047,27015168.0,22.721019744873047,205666.8386950411,1415041.5904812096,6987,1082,1386,222,214,145,74,103,61,82,53,56,52
11,Blues,13.955628872312133,0.0657639279961586,29035,(-0.0007419511381593761+0.0004102981776285918j),20.80644364103354,0.24260402920260715,161.4990234375,(3.307645499717182e-07+3.441657554503763e-06j),1170.8922119140625,(3.307645499717182e-07+3.441657554503763e-06j),1352.6596654421635,2685.080515425609,348.0196463297688,0.002497727982699871,29035,0.24611288164207482,53.835503111596694,0.024476618347993872,161.4990234375,5.209227561950684,2580438.0,5.209227561950684,512135.08985637483,2813226.9623377873,5919,621,1398,255,164,95,75,52,41,51,48,55,64
12,Blues,37.26285263771188,0.1190679594874382,45791,(0.0025451980993112942+0.00215686730412346j),22.135715777506615,0.2628012305822241,92.28515625,(-3.2549134630244225e-05+6.692072673786242e-08j),-83.49163818359375,(-3.2549134630244225e-05+6.692072673786242e-08j),1360.6411972395076,2695.172643108324,1448.7485947119817,0.004040983971208334,45791,0.23397240898169183,45.42735386986893,0.014268846537802042,92.28515625,13.995723724365234,23459504.0,13.995723724365234,257065.39001023042,985892.6098850638,3642,979,600,224,207,71,86,58,67,80,94,81,59
13,Blues,34.76397017352542,0.11308177560567856,34037,(-0.0008427335342092642-0.0005795986834244186j),21.419758234197882,0.26352715265637383,107.666015625,(-2.8773361918865703e-05+1.999602318392135e-06j),-160.40867614746094,(-2.8773361918865703e-05+1.999602318392135e-06j),1324.2932181481008,2640.54858568373,1883.2404890032751,0.004198926966637373,34037,0.2631792534623763,50.7546197036754,0.013886773146157588,107.666015625,13.028987884521484,26243006.0,13.028987884521484,171474.99311974098,1024708.7842360506,1142,611,136,127,173,69,47,44,33,42,52,54,32
14,Blues,14.75423875057255,0.06705513596534729,29867,(0.003769869864375295-0.000717980890231896j),21.62806215006197,0.264239062158417,151.99908088235293,(-0.00015369940956588835-6.255388598219724e-07j),337.8104248046875,(-0.00015369940956588835-6.255388598219724e-07j),1171.8482269140325,2132.378314874565,565.2944211534633,0.002725818892940879,29867,0.07589682734771226,42.540416159361776,0.013511051362973566,151.99908088235293,5.547142028808594,1353213.5,5.547142028808594,147278.54589291426,870239.2097732759,5123,2287,359,155,170,74,97,93,42,71,57,56,40
15,Blues,19.088701582757015,0.08054258674383163,42246,(0.0011796292608047129-0.0003632711712818865j),21.36767090105909,0.26825130831189525,99.38401442307692,(-5.339990457287058e-05-1.0220611557087977e-06j),99.86504364013672,(-5.339990457287058e-05-1.0220611557087977e-06j),1420.365165134007,2823.5724854082077,762.7553601562292,0.00283593637868762,42246,0.08812233466690225,44.73368099704934,0.011374568922289868,99.38401442307692,7.172801494598389,2472058.25,7.172801494598389,199958.97848447433,668409.7455457682,3078,1128,465,138,183,75,98,87,74,88,95,76,41
16,Blues,18.961057816966044,0.0815262719988823,40653,(-0.0018121259499674495-0.004351237464618334j),21.065897048310305,0.2804915305891303,103.359375,(-6.674291216768324e-05+1.0513405612755378e-07j),157.29466247558594,(-6.674291216768324e-05+1.0513405612755378e-07j),1454.963940975512,2893.068275540168,570.361379454339,0.0026330554392188787,40653,0.09353981893829295,50.08232963386575,0.004657834601100322,103.359375,7.144197463989258,1875199.125,7.144197463989258,152317.1235316949,911571.3900348058,3296,1300,308,165,219,65,50,92,116,134,96,59,36
17,Blues,22.214100196721517,0.09325940161943436,32025,(0.000249154945228988+0.0035208884859486834j),21.72337789389456,0.27651133632910874,161.4990234375,(-4.2202213080599904e-05+1.3674440424438217e-06j),117.34854125976562,(-4.2202213080599904e-05+1.3674440424438217e-06j),1088.8442297527454,2091.6267695946926,535.5176622262193,0.0021584394853562117,32025,0.16822841406093503,40.356286789678,0.0068748142148238245,161.4990234375,8.274407386779785,6499570.5,8.274407386779785,231640.77780551524,1110817.315555705,4887,828,835,105,222,83,81,102,77,60,63,64,44
18,Blues,19.03988950102917,0.07971350103616714,37192,(-0.0042860277780233935+0.0011910529926877468j),21.723589550557097,0.25888531096948375,83.35433467741936,(-0.00011527696187840775+2.4297389700222993e-06j),128.3450469970703,(-0.00011527696187840775+2.4297389700222993e-06j),1537.5876985238351,3355.540859284368,1013.0373601610562,0.0029558183159679174,37192,0.11098604562662902,55.038952985772625,0.01631172909756701,83.35433467741936,7.14568567276001,4576245.0,7.14568567276001,193102.06004686924,1654679.286044424,1702,870,157,111,188,64,31,53,34,50,63,40,26
19,Blues,24.77192769240058,0.097730353474617,39001,(0.0005936560842248728+0.0013416866450260698j),21.486266356019396,0.27297602419815653,123.046875,(-9.64566133916378e-05+2.1954994622319646e-07j),-13.553682327270508,(-9.64566133916378e-05+2.1954994622319646e-07j),1195.4703757774469,2183.0887584287993,742.9350023961828,0.002556825987994671,39001,0.1290159076733266,42.42430913417486,0.008817423546300801,123.046875,9.3113431930542,4546164.5,9.3113431930542,249522.941160882,1228681.008703866,4871,866,632,167,271,109,138,62,126,141,64,99,52
20,Blues,16.77123447048868,0.0754919946193695,34903,(-0.001120105739256798+0.0016803592224639244j),20.078770330332667,0.2769833604763209,135.99917763157896,(-4.512441228143871e-05+4.6148616661412234e-07j),58.34576416015625,(-4.512441228143871e-05+4.6148616661412234e-07j),1390.3015575567931,2882.1101567031615,689.1269126721302,0.0025033007841557264,34903,0.09947108447659524,51.655517955545676,0.006613551352577841,135.99917763157896,6.286651134490967,2708040.5,6.286651134490967,102976.48428493706,838585.1085528948,1902,724,153,87,125,43,53,39,46,47,35,29,22
21,Blues,27.517048814207303,0.10111032426357269,31738,(0.001457279866597193-0.002090364939804838j),22.154408106732,0.2550046849853949,99.38401442307692,(-4.1287577914772555e-05+2.5169458695017966e-06j),636.60546875,(-4.1287577914772555e-05+2.5169458695017966e-06j),1046.550010524021,1767.8293462695765,987.6678521502403,0.0032271964009851217,31738,0.23835006304724513,41.76881970040271,0.018305943968832835,99.38401442307692,10.291751861572266,6151197.0,10.291751861572266,291480.27835359226,1372509.5730822864,5035,1333,716,222,263,64,77,76,42,83,60,63,52
22,Blues,33.83595033602176,0.11345355212688446,38786,(-0.005661051373626152-0.0002493849237801753j),22.290297124176327,0.26261930912563963,99.38401442307692,(-4.000513945356943e-05-3.7441275253513595e-06j),937.2811889648438,(-4.000513945356943e-05-3.7441275253513595e-06j),1155.7812208677854,2115.5581020700406,1433.1783760168123,0.003673658473417163,38786,0.23728559625409035,46.0955560867184,0.014364431807705073,99.38401442307692,12.724577903747559,6683171.0,12.724577903747559,314209.292176462,1358679.1490469836,5216,1401,795,221,244,77,100,58,37,66,76,61,52
23,Blues,28.53721238361381,0.1021619588136673,34748,(-0.000285029495804107-0.003052573992684589j),21.832939923441973,0.25794782661255106,95.703125,(-7.177683437475935e-05+1.3151769451269502e-07j),229.42172241210938,(-7.177683437475935e-05+1.3151769451269502e-07j),1209.9878628923966,2453.810916201421,1119.6504022177483,0.00354755949229002,34748,0.15818712769883916,37.50727084472982,0.016796252079194614,95.703125,10.757772445678711,7896522.5,10.757772445678711,131778.37255623398,609046.313172288,2617,1245,234,144,202,129,96,28,32,47,63,48,31
24,Blues,20.59627309638195,0.0869116261601448,31355,(0.0012543053829645124+0.0008849718074189578j),21.7259650407811,0.23341980087980504,103.359375,(-5.899655297980644e-05-3.0958383376855636e-06j),66.46599578857422,(-5.899655297980644e-05-3.0958383376855636e-06j),1120.0194669331925,2231.859048723898,612.5365468532996,0.0025114163290709257,31355,0.13030197490592918,35.79419251731761,0.028848529890565487,103.359375,7.704362869262695,5069459.0,7.704362869262695,176458.38354515238,1204760.3273858777,3702,1766,401,230,168,117,75,49,47,57,84,47,38
25,Blues,22.639269141416992,0.0891924649477005,34247,(8.88879441690189e-05-0.0018307229542615239j),21.030231400439224,0.26027358853405835,92.28515625,(-2.1115415620442946e-06+1.792795615074283e-06j),329.1202392578125,(-2.1115415620442946e-06+1.792795615074283e-06j),1109.3527843880802,2188.3096858686195,1235.1233553915713,0.0031149154528975487,34247,0.16097431862161968,39.68789029394015,0.015590992444937009,92.28515625,8.552151679992676,4048957.5,8.552151679992676,138699.68824639297,864997.918602076,2249,1411,164,230,324,208,76,38,39,33,39,31,25
26,Blues,24.339085744777364,0.07715582102537155,34416,(-0.0007135224188525817+0.0026147640894875913j),21.97429464119826,0.23808334841536194,83.35433467741936,(-4.955301119480282e-05-7.697240675952344e-07j),-94.0936050415039,(-4.955301119480282e-05-7.697240675952344e-07j),1198.4590845429234,2319.3158284694027,4740.985767784192,0.005951335188001394,34416,0.13972632914649344,38.651324458516925,0.026649652540662715,83.35433467741936,9.16053581237793,8562235.0,9.16053581237793,161879.86399984252,1032989.7083989964,3705,2099,327,238,207,119,54,48,33,46,55,37,34
27,Blues,23.260177118754104,0.09588608890771866,48044,(-0.0009706704758332374-4.1778797413261946e-05j),23.025399134062422,0.23993515714987274,95.703125,(-5.324472294887528e-05-1.8265643575432478e-06j),171.00582885742188,(-5.324472294887528e-05-1.8265643575432478e-06j),1391.8419520071109,2752.3363861296402,495.552046585533,0.0021842680871486664,48044,0.15228546036254512,34.462037197395404,0.025764453696799174,95.703125,8.723153114318848,3895881.75,8.723153114318848,200234.03074303086,553314.1918868156,1732,895,297,213,193,109,62,53,67,50,60,55,63
28,Blues,28.54382873800694,0.09965353459119797,31841,(0.0008631775738976688-0.0018250834538332936j),21.407568386525273,0.24922116270080424,103.359375,(-1.676217834756244e-05+4.890631544185453e-07j),-133.4452362060547,(-1.676217834756244e-05+4.890631544185453e-07j),1115.728201941125,2214.913933349043,1692.466266445292,0.0041822814382612705,31841,0.1549436938301856,38.375129762843606,0.02122214539539259,103.359375,10.812248229980469,7275998.5,10.812248229980469,105720.79788882243,645656.4825167988,3094,1440,260,214,179,107,61,53,39,47,62,47,32
29,Blues,41.684352677632155,0.12480393797159195,35070,(0.0028922311850247966-0.0005318350622643213j),26.455322190277556,0.24904393618384787,129.19921875,(3.5219525216234615e-06+8.68291579081415e-07j),-907.0796508789062,(3.5219525216234615e-06+8.68291579081415e-07j),1648.8351694525165,3629.93515262471,1946.5717061208334,0.004797346889972687,35070,0.35097492473251923,78.97093320262533,0.02131045118338884,129.19921875,15.583573341369629,30360588.0,15.583573341369629,712342.5937978833,4176489.1141128675,4266,557,737,531,217,151,126,74,100,94,95,85,98
30,Blues,65.66630194115508,0.17009226977825165,26097,(0.0016572627983899326+0.007208308615212247j),26.84368772652961,0.2453182887550851,143.5546875,(1.7147733615274774e-06-7.094972147569933e-07j),-1671.3983154296875,(1.7147733615274774e-06-7.094972147569933e-07j),1379.1893819362376,2953.246333925464,1922.62731858977,0.0031712439376860857,26097,0.6479680870620359,74.26683140603434,0.02315227053561002,143.5546875,24.635719299316406,105273560.0,24.635719299316406,550980.4017765276,4518950.107883975,2707,451,835,438,207,179,130,85,146,72,87,90,57
31,Blues,53.490629435521214,0.1514771282672882,28469,(0.0014168622690763457-0.0027394644177495533j),27.93086441584838,0.2282158172801834,151.99908088235293,(-1.0255798343905553e-07-5.911762741561688e-07j),-1503.1680908203125,(-1.0255798343905553e-07-5.911762741561688e-07j),1330.715617463902,2821.9737325079755,1709.3773479989943,0.003188919974491,28469,0.4597121274815976,68.44281788234436,0.031250874076471265,151.99908088235293,20.063190460205078,57195852.0,20.063190460205078,352281.5432760046,3675413.137420096,3120,280,588,415,193,125,113,59,93,82,82,90,98
32,Blues,29.037386706820076,0.10142476856708527,26114,(0.0008932314057310518-0.002895673049702536j),26.988943524511118,0.2314105910825468,123.046875,(-4.4557631895258965e-07+1.342077325716673e-06j),-343.6456604003906,(-4.4557631895258965e-07+1.342077325716673e-06j),1309.3824080697568,2608.6734497353536,1105.123839819881,0.003946559503674507,26114,0.31003110330931843,66.9875568672381,0.02978247166815964,123.046875,10.927823066711426,18906278.0,10.927823066711426,756062.6123472498,4485248.756527413,5912,696,963,616,251,124,126,71,70,86,94,102,66
33,Blues,40.91944676524221,0.13317778706550598,27801,(0.0028836446507999776+1.6382949313010993e-05j),27.165771619047316,0.22926263789819226,151.99908088235293,(-3.518786115819239e-06-8.96051588483715e-09j),-917.5032958984375,(-3.518786115819239e-06-8.96051588483715e-09j),1430.49243281529,3161.000942575406,823.538156029735,0.0022649045567959547,27801,0.397703275052131,73.37121830025518,0.03077197619729573,151.99908088235293,15.336875915527344,37707280.0,15.336875915527344,700841.7801608074,5553158.32552882,4374,330,843,544,285,190,95,79,97,104,88,87,67
34,Blues,44.41022789142191,0.1358329802751541,30283,(-0.0024193956284354863+0.0032102620740048055j),26.88259082241624,0.24984329834474148,129.19921875,(7.36000913548196e-07-4.0990460092871217e-07j),-703.9666748046875,(7.36000913548196e-07-4.0990460092871217e-07j),1537.0980205512037,3494.3076149216936,1146.03957059554,0.0032399757765233517,30283,0.386205216243854,74.53599973724447,0.020911659605553842,129.19921875,16.631816864013672,33020094.0,16.631816864013672,341078.3332462413,3709648.542224328,3843,337,467,408,218,124,111,81,100,109,102,84,72
35,Blues,68.21082066365128,0.1733904480934143,30113,(-0.008452923828522476+1.0958900550587338e-05j),26.87704855647512,0.2596986856505355,129.19921875,(1.257372900909104e-06-1.6811223986223922e-06j),-1590.802001953125,(1.257372900909104e-06-1.6811223986223922e-06j),1506.8728757224978,3350.6613322034514,1788.4806564336475,0.00334595306776464,30113,0.6096990645347552,71.76866178789342,0.01588992600471769,129.19921875,25.554027557373047,94951504.0,25.554027557373047,414007.0986589313,4173451.070446218,3068,384,647,321,222,114,127,90,85,73,73,81,70
36,Blues,89.60052526157229,0.19770807027816772,24466,(-0.001549768058034032+0.007003477804286188j),27.36607897161179,0.23134678485222704,151.99908088235293,(-6.13348447586759e-06-1.4151221421343507e-06j),-2574.474853515625,(-6.13348447586759e-06-1.4151221421343507e-06j),1247.3550297102443,2554.8904029509863,3431.760016026994,0.0047055575996637344,24466,0.7309816365241028,70.80750770328395,0.029811998471870722,151.99908088235293,33.51564407348633,155925952.0,33.51564407348633,263810.9714863829,2966215.590750727,3308,224,516,433,171,98,110,73,87,81,88,97,62
37,Blues,14.367373567060143,0.06924803555011749,31918,(-0.000976406770123247-0.0034072549229120504j),26.615383665380417,0.237851912830105,123.046875,(1.0123883384949295e-06+4.4374476715347555e-07j),-302.2609558105469,(1.0123883384949295e-06+4.4374476715347555e-07j),1188.3081417864569,2162.90450306337,342.1697739308374,0.002224699128419161,31918,0.1433869635379725,57.959345680456416,0.02675980089639347,123.046875,5.391437530517578,4930424.0,5.391437530517578,369484.37238131324,2900136.3397498294,7289,655,822,232,193,168,93,93,80,107,66,59,43
38,Blues,65.7891060966722,0.16808085143566132,29381,(-0.0023519626730763047+0.0010646698113009995j),27.195260742803693,0.24743278823656947,129.19921875,(1.2666263501159847e-05-7.817563130174676e-08j),-1889.36279296875,(1.2666263501159847e-05-7.817563130174676e-08j),1514.1006734453883,3379.155771914878,2187.8544132329866,0.00390797620639205,29381,0.6093559808388961,69.07691346548724,0.022110348638810316,129.19921875,24.619380950927734,109491000.0,24.619380950927734,551966.136624138,4231587.389779561,3945,437,737,358,271,187,128,73,93,77,96,80,50
39,Blues,20.4512600226607,0.08585409820079803,23388,(0.0005753776524913511-0.002681063234816193j),26.368849304337125,0.22938616241875565,117.45383522727273,(-1.3716435205424204e-06-2.8708552690659417e-07j),-447.56390380859375,(-1.3716435205424204e-06-2.8708552690659417e-07j),1151.0089925770378,2180.3575555575694,755.4688857473168,0.0026251894887536764,23388,0.19599443690783086,64.56032457514806,0.030715321824129595,117.45383522727273,7.641108989715576,8840615.0,7.641108989715576,514842.39001679013,3817694.242056546,5790,359,1103,361,168,108,81,90,54,100,51,64,50
40,Blues,38.76396964291626,0.1348792314529419,64767,(0.0029029516703303984-0.002179884325996183j),21.300212828784733,0.28007069620541014,117.45383522727273,(-0.003337912494316697-4.7005437409097794e-06j),1041.0509033203125,(-0.003337912494316697-4.7005437409097794e-06j),2272.4395473323143,5117.724609375,255.77065606881047,0.0007793297409079969,64767,0.45281864205729416,84.10541777316999,0.004893738460350199,117.45383522727273,14.578426361083984,17089418.0,14.578426361083984,202304.92918724613,577937.4186870947,1578,329,185,107,104,59,53,43,64,37,56,56,20
41,Blues,35.890940476812055,0.1291474550962448,67745,(0.003438950966344003-0.004938202453684282j),21.79298304405485,0.27225833804940053,129.19921875,(-0.003402294358238578+1.7372733509546379e-06j),1207.231201171875,(-0.003402294358238578+1.7372733509546379e-06j),2390.39009977241,5416.4166160636605,277.46511196851657,0.0008728399407118559,67745,0.4213473608729843,87.32678221925865,0.009208730695911662,129.19921875,13.454133987426758,12917453.0,13.454133987426758,306621.42710083653,948336.0545088954,1539,587,228,116,107,105,77,78,73,44,62,51,34
42,Blues,26.253648923505587,0.11105622351169586,64835,(-0.001359381002706343+0.00039860049065466364j),23.42488479121242,0.2502417214212591,89.10290948275862,(-0.003402214962989092+3.301716333226068e-06j),1097.5496826171875,(-0.003402214962989092+3.301716333226068e-06j),2301.609667012493,5205.997419246664,135.65240177404954,0.0005164199392311275,64835,0.3655243578450897,74.16522566350002,0.020712414193458293,89.10290948275862,9.892412185668945,10840145.0,9.892412185668945,205198.41002502615,557345.1819739175,2003,511,199,146,70,68,66,48,35,24,24,19,21
43,Blues,35.88583478498542,0.12739764153957367,57796,(-0.004360499994168803+0.004520652914805158j),20.799600345680947,0.27782152327308246,129.19921875,(-0.0032436992041766644-2.7233088530920213e-06j),1062.2529296875,(-0.0032436992041766644-2.7233088530920213e-06j),2155.8796287547634,5024.305813605713,459.95335664796,0.0013285308377817273,57796,0.39534813860199375,88.7237376973554,0.006148534539557434,129.19921875,13.48549747467041,11448456.0,13.48549747467041,188051.86412867944,931133.5843343268,2506,270,236,96,227,68,77,34,63,24,50,46,19
44,Blues,38.93369443872382,0.13639041781425476,61292,(-0.0016419754341804914+0.0005463824011046397j),21.736179171654467,0.274311343689714,135.99917763157896,(-0.0034176893532276154+8.468821306450991e-07j),1448.6934814453125,(-0.0034176893532276154+8.468821306450991e-07j),2278.9612516967195,5209.619593786253,151.81339500437764,0.0004774519184138626,61292,0.5261675966154022,88.59757436616425,0.00808662005647693,135.99917763157896,14.669129371643066,21417620.0,14.669129371643066,170895.9041302103,566280.0302802154,1056,328,142,125,61,63,48,53,35,25,22,15,18
45,Blues,46.41271627768932,0.14832893013954163,31862,(-0.0005948919608605286+0.003230216088473955j),21.936153534025287,0.2817275383515682,129.19921875,(-0.0034711563494056463+1.2883446061096038e-06j),846.1463623046875,(-0.0034711563494056463+1.2883446061096038e-06j),1739.1340329154266,4569.085905778712,273.3901587105215,0.000718741852324456,31862,0.6581597707817016,67.03560777587315,0.003962927467698997,129.19921875,17.43853187561035,60757220.0,17.43853187561035,144924.34715422592,814174.4340501982,999,236,147,135,42,39,24,16,15,11,13,12,10
46,Blues,23.45273286613335,0.10259450972080231,38728,(-2.4569316872931253e-05+0.00014599206507603574j),21.420880474663903,0.26439146315350787,123.046875,(-0.0033079239074140787-2.863630470528733e-06j),833.4937133789062,(-0.0033079239074140787-2.863630470528733e-06j),1913.011599817312,4800.7968274180685,195.36267240527252,0.0009485609480179846,38728,0.34541060831055065,70.51049140797693,0.013430487544880599,123.046875,8.818053245544434,9919787.0,8.818053245544434,331561.4884446087,1276344.7898799693,2506,467,366,211,92,86,35,38,26,26,30,16,15
47,Blues,26.8465652762145,0.11225184798240662,49903,(-0.0016807592164981263+0.003850358602922025j),22.395970794955094,0.25304350122508273,151.99908088235293,(-0.0033836711663752794-1.2002079756712192e-06j),601.5572509765625,(-0.0033836711663752794-1.2002079756712192e-06j),2013.0116652479728,4865.546319877465,139.24209527423406,0.0005284136277623475,49903,0.2824708767933664,75.05439452682779,0.01930231982108487,151.99908088235293,10.107379913330078,9156839.0,10.107379913330078,162717.6851023251,577238.8019343502,1371,268,169,141,86,51,45,30,31,34,37,41,30
48,Blues,33.274523368820695,0.12398508936166763,65464,(0.00444505565362078-0.000362031581599236j),21.612736884668454,0.2735977804256542,123.046875,(-0.00334871094673872+5.6844548623757873e-08j),778.53515625,(-0.00334871094673872+5.6844548623757873e-08j),2148.1976094245806,4683.771445856293,260.58372105387656,0.0009161678026430309,65464,0.3205670863641346,81.45490490259787,0.008477587879488852,123.046875,12.501026153564453,8566160.0,12.501026153564453,166440.62383990356,821331.6621036228,1635,502,174,198,106,95,97,43,49,37,43,54,38
49,Blues,16.96839956758138,0.08859746158123016,26475,(-0.0015656747699654967-0.00024558603960797386j),22.55510533007364,0.24567448412194898,123.046875,(-0.0031924755312502384-5.94782193275023e-07j),213.80470275878906,(-0.0031924755312502384-5.94782193275023e-07j),1318.1914651872376,3072.236849260441,62.745076222154374,0.00045568562927655876,26475,0.1822691090895825,50.67864751393972,0.022977381184747576,123.046875,6.400172710418701,5680291.5,6.400172710418701,412214.09124660614,3060404.731919267,4178,468,807,309,187,81,78,47,31,34,29,39,41
